"name"	"lat"	"lon"	"code"	"country"	"pop"	"date"	"capital"
"Montecarlo"	-26.5662	-54.757	"PPLA2"	"AR"	22229	"2015-04-22"	0
"Mocoreta"	-30.61891	-57.96344	"PPL"	"AR"	6088	"2016-01-30"	0
"Mercedes"	-34.65145	-59.43068	"PPLA2"	"AR"	52949	"2015-04-22"	0
"Mercedes"	-29.18416	-58.07519	"PPLA2"	"AR"	30649	"2015-06-15"	0
"Mburucuya"	-28.04532	-58.22835	"PPLA2"	"AR"	9012	"2015-04-22"	0
"Margarita Belen"	-27.2616	-58.97219	"PPLA2"	"AR"	5547	"2016-01-30"	0
"Mar del Plata"	-38.00228	-57.55754	"PPLA2"	"AR"	553935	"2016-01-30"	0
"Malabrigo"	-29.34636	-59.96957	"PPL"	"AR"	7026	"2016-01-30"	0
"Macia"	-32.1722	-59.39947	"PPL"	"AR"	5806	"2016-01-30"	0
"Lujan"	-34.57028	-59.105	"PPLA2"	"AR"	81749	"2015-04-22"	0
"Las Toscas"	-28.3529	-59.25795	"PPL"	"AR"	11811	"2016-01-30"	0
"Larroque"	-33.03595	-59.00125	"PPL"	"AR"	6200	"2016-01-30"	0
"La Plata"	-34.92145	-57.95453	"PPLA"	"AR"	694167	"2015-04-22"	0
"La Paz"	-30.74485	-59.64566	"PPLA2"	"AR"	24716	"2015-04-22"	0
"La Leonesa"	-27.03786	-58.70347	"PPLA2"	"AR"	10067	"2016-01-30"	0
"La Cruz"	-29.17443	-56.64326	"PPLA2"	"AR"	8591	"2016-01-30"	0
"Jardin America"	-27.04346	-55.22698	"PPL"	"AR"	24905	"2016-01-30"	0
"Itati"	-27.27043	-58.24458	"PPLA2"	"AR"	7902	"2015-04-22"	0
"Ibarreta"	-25.21438	-59.85851	"PPL"	"AR"	8687	"2016-01-30"	0
"Gualeguaychu"	-33.00937	-58.51722	"PPLA2"	"AR"	78676	"2016-01-30"	0
"Gualeguay"	-33.14156	-59.30966	"PPLA2"	"AR"	33120	"2015-04-22"	0
"Goya"	-29.14395	-59.2651	"PPLA2"	"AR"	70245	"2015-06-24"	0
"Gobernador Roca"	-27.18636	-55.46433	"PPL"	"AR"	6315	"2016-01-30"	0
"Gobernador Ingeniero Valentin Virasoro"	-28.05	-56.03333	"PPL"	"AR"	28756	"2016-02-02"	0
"General Jose de San Martin"	-26.53743	-59.34158	"PPLA2"	"AR"	31758	"2016-01-30"	0
"Garupa"	-27.48171	-55.82921	"PPL"	"AR"	28814	"2016-01-30"	0
"Garuhape"	-26.81768	-54.95665	"PPL"	"AR"	8259	"2016-01-30"	0
"Formosa"	-26.17753	-58.17814	"PPLA"	"AR"	221383	"2016-01-30"	0
"Fontana"	-27.41813	-59.02392	"PPL"	"AR"	26745	"2016-01-30"	0
"Federal"	-30.95465	-58.78326	"PPLA2"	"AR"	16333	"2016-01-30"	0
"Federacion"	-31.00621	-57.89962	"PPLA2"	"AR"	13789	"2016-01-30"	0
"Esquina"	-30.01444	-59.52719	"PPLA2"	"AR"	26399	"2015-04-22"	0
"El Soberbio"	-27.29847	-54.19877	"PPLA2"	"AR"	19571	"2016-01-30"	0
"El Colorado"	-26.30808	-59.37291	"PPL"	"AR"	12780	"2016-01-30"	0
"El Alcazar"	-26.71459	-54.81523	"PPL"	"AR"	5127	"2016-01-30"	0
"Dos de Mayo"	-27.02277	-54.68669	"PPL"	"AR"	14544	"2016-01-30"	0
"Dolores"	-36.31321	-57.67918	"PPLA2"	"AR"	25190	"2016-03-10"	0
"Curuzu Cuatia"	-29.79171	-58.0546	"PPLA2"	"AR"	36390	"2016-01-30"	0
"Corrientes"	-27.4806	-58.8341	"PPLA"	"AR"	339067	"2016-01-30"	0
"Concordia"	-31.39296	-58.02089	"PPLA2"	"AR"	145210	"2016-01-30"	0
"Concepcion del Uruguay"	-32.48249	-58.23722	"PPLA2"	"AR"	67895	"2016-01-30"	0
"Concepcion de la Sierra"	-27.98311	-55.52031	"PPLA2"	"AR"	7398	"2016-01-30"	0
"Comandante Fontana"	-25.33453	-59.68212	"PPLA2"	"AR"	5655	"2016-01-30"	0
"Colonia Wanda"	-25.97408	-54.42806	"PPL"	"AR"	12779	"2016-01-30"	0
"Colonia Aurora"	-27.47428	-54.52498	"PPL"	"AR"	8407	"2016-01-30"	0
"Colegiales"	-34.57365	-58.44924	"PPLX"	"AR"	57000	"2017-05-08"	0
"Clorinda"	-25.28481	-57.71851	"PPLA2"	"AR"	15000	"2016-01-30"	0
"Chajari"	-30.75048	-57.97962	"PPL"	"AR"	30655	"2016-01-30"	0
"Cerro Azul"	-27.6331	-55.4962	"PPL"	"AR"	5323	"2016-01-30"	0
"Capiovi"	-26.92998	-55.06084	"PPL"	"AR"	5860	"2016-01-30"	0
"Candelaria"	-27.4595	-55.74536	"PPL"	"AR"	11039	"2015-04-22"	0
"Campo Viera"	-27.38333	-55.03333	"PPL"	"AR"	9228	"2016-01-30"	0
"Campo Ramon"	-27.46108	-55.01901	"PPL"	"AR"	10088	"2016-01-30"	0
"Campo Grande"	-27.2077	-54.97977	"PPLA2"	"AR"	12040	"2016-01-30"	0
"Campana"	-34.16874	-58.95914	"PPLA2"	"AR"	81612	"2015-04-22"	0
"Buenos Aires"	-34.61315	-58.37723	"PPLC"	"AR"	13076300	"2017-05-28"	1
"Bovril"	-31.34311	-59.44512	"PPL"	"AR"	7977	"2016-01-30"	0
"Bernardo de Irigoyen"	-26.2552	-53.64581	"PPLA2"	"AR"	10889	"2016-01-30"	0
"Barranqueras"	-27.48132	-58.93925	"PPL"	"AR"	50823	"2015-06-24"	0
"Azul"	-36.77698	-59.85854	"PPLA2"	"AR"	53941	"2015-04-22"	0
"Avellaneda"	-29.11761	-59.65834	"PPL"	"AR"	23077	"2016-01-30"	0
"Aristobulo del Valle"	-27.09625	-54.89626	"PPL"	"AR"	20683	"2016-01-30"	0
"Alvear"	-29.09683	-56.55043	"PPLA2"	"AR"	7917	"2016-01-30"	0
"Alba Posse"	-27.56978	-54.68262	"PPLA2"	"AR"	6652	"2016-01-30"	0
"Zapala"	-38.89916	-70.05442	"PPLA2"	"AR"	31534	"2015-04-22"	0
"Yuto"	-23.64342	-64.47194	"PPL"	"AR"	7732	"2016-01-30"	0
"Yerba Buena"	-26.81667	-65.31667	"PPLA2"	"AR"	50783	"2016-01-30"	0
"Yacimiento Rio Turbio"	-51.57321	-72.3508	"PPL"	"AR"	6650	"2016-01-30"	0
"Villa Regina"	-39.1	-67.06667	"PPL"	"AR"	31209	"2016-01-30"	0
"Villa Paula de Sarmiento"	-31.4933	-68.53838	"PPL"	"AR"	19092	"2016-01-30"	0
"Villa Ojo de Agua"	-29.50003	-63.69377	"PPLA2"	"AR"	5832	"2016-01-30"	0
"Villa Nueva"	-32.43293	-63.24763	"PPL"	"AR"	16841	"2016-01-30"	0
"Villa Maria"	-32.40751	-63.24016	"PPLA2"	"AR"	92453	"2016-01-30"	0
"Villa La Angostura"	-40.76173	-71.64631	"PPL"	"AR"	7526	"2016-01-30"	0
"Villa Huidobro"	-34.83826	-64.58686	"PPLA2"	"AR"	5155	"2016-01-30"	0
"Villa General Belgrano"	-31.97542	-64.5559	"PPL"	"AR"	5888	"2015-04-22"	0
"Villa Dolores"	-31.94585	-65.18958	"PPL"	"AR"	28009	"2016-01-30"	0
"Villa de Soto"	-30.85523	-64.99947	"PPL"	"AR"	7303	"2016-01-30"	0
"Villa del Totoral"	-30.81667	-63.71667	"PPLA2"	"AR"	7110	"2016-01-30"	0
"Villa Constitucion"	-33.22778	-60.3297	"PPLA2"	"AR"	44271	"2016-01-30"	0
"Chanar Ladeado"	-33.32524	-62.03831	"PPL"	"AR"	5639	"2016-01-30"	0
"Villa Carlos Paz"	-31.42414	-64.49778	"PPL"	"AR"	69451	"2016-01-30"	0
"Villa Canas"	-34.00565	-61.60757	"PPL"	"AR"	9328	"2016-01-30"	0
"Villa Berthet"	-27.29174	-60.41263	"PPLA2"	"AR"	12029	"2016-01-30"	0
"Villa Angela"	-27.57383	-60.71526	"PPLA2"	"AR"	43511	"2016-01-30"	0
"Villa Allende"	-31.29458	-64.29538	"PPL"	"AR"	21683	"2016-01-30"	0
"Viedma"	-40.81345	-62.99668	"PPLA"	"AR"	48940	"2016-01-30"	0
"Vicuna Mackenna"	-33.91965	-64.39215	"PPL"	"AR"	8994	"2016-01-30"	0
"Victorica"	-36.21505	-65.43586	"PPLA2"	"AR"	6565	"2016-01-30"	0
"Victoria"	-32.61841	-60.15478	"PPL"	"AR"	25139	"2015-04-22"	0
"Viale"	-31.86782	-60.00722	"PPL"	"AR"	8939	"2016-01-30"	0
"Vera"	-29.4593	-60.21261	"PPLA2"	"AR"	19797	"2016-01-30"	0
"Venado Tuerto"	-33.74556	-61.96885	"PPL"	"AR"	72340	"2016-01-30"	0
"Veinticinco de Mayo"	-37.7741	-67.71638	"PPLA2"	"AR"	6962	"2016-01-30"	0
"Veinticinco de Mayo"	-35.4323	-60.17271	"PPLA2"	"AR"	24668	"2015-04-22"	0
"Valle Hermoso"	-31.11732	-64.48084	"PPL"	"AR"	5486	"2016-01-30"	0
"Ushuaia"	-54.8	-68.3	"PPLA"	"AR"	58028	"2016-01-30"	0
"Unquillo"	-31.23073	-64.31615	"PPL"	"AR"	15369	"2016-01-30"	0
"Trevelin"	-43.0858	-71.46386	"PPL"	"AR"	6395	"2016-01-30"	0
"Tres Isletas"	-26.34067	-60.43207	"PPLA2"	"AR"	24747	"2016-01-30"	0
"Tres Arroyos"	-38.37394	-60.27978	"PPLA2"	"AR"	47136	"2015-04-22"	0
"Trelew"	-43.24895	-65.30505	"PPL"	"AR"	93442	"2016-01-30"	0
"Trancas"	-26.21575	-65.28492	"PPLA2"	"AR"	6658	"2015-04-22"	0
"Totoras"	-32.5844	-61.16852	"PPL"	"AR"	9587	"2016-01-30"	0
"Tostado"	-29.23202	-61.76917	"PPLA2"	"AR"	14000	"2016-01-30"	0
"Tinogasta"	-28.06319	-67.56488	"PPLA2"	"AR"	14509	"2016-01-30"	0
"Tilisarao"	-32.73292	-65.29109	"PPL"	"AR"	5478	"2016-01-30"	0
"Tilcara"	-23.57757	-65.3509	"PPLA2"	"AR"	5640	"2015-04-22"	0
"Termas de Rio Hondo"	-27.49362	-64.85972	"PPLA2"	"AR"	27838	"2017-03-25"	0
"Tartagal"	-22.51637	-63.80131	"PPLA2"	"AR"	60819	"2016-01-30"	0
"Tancacha"	-32.24309	-63.9807	"PPL"	"AR"	5184	"2016-01-30"	0
"Tafi Viejo"	-26.73201	-65.25921	"PPLA2"	"AR"	48459	"2016-01-30"	0
"Taco Pozo"	-25.61667	-63.28333	"PPL"	"AR"	8470	"2016-01-30"	0
"Suncho Corral"	-27.93357	-63.42938	"PPLA2"	"AR"	6087	"2016-01-30"	0
"Sunchales"	-30.94404	-61.56148	"PPL"	"AR"	18757	"2016-01-30"	0
"Simoca"	-27.26272	-65.35647	"PPLA2"	"AR"	7939	"2016-01-30"	0
"Sierra Grande"	-41.60603	-65.35574	"PPL"	"AR"	6978	"2016-01-30"	0
"Senillosa"	-39.01412	-68.43281	"PPL"	"AR"	6394	"2015-12-09"	0
"Sastre"	-31.76762	-61.82887	"PPLA2"	"AR"	5521	"2016-01-30"	0
"Sarmiento"	-45.58815	-69.06996	"PPLA2"	"AR"	8292	"2017-02-07"	0
"Santo Tome"	-31.66274	-60.7653	"PPL"	"AR"	59072	"2016-01-30"	0
"Santiago del Estero"	-27.79511	-64.26149	"PPLA"	"AR"	354692	"2016-01-30"	0
"Santa Sylvina"	-27.83261	-61.13747	"PPLA2"	"AR"	9040	"2016-01-30"	0
"Santa Rosa de Rio Primero"	-31.15231	-63.40191	"PPLA2"	"AR"	6788	"2016-01-30"	0
"Santa Rosa de Calamuchita"	-32.06905	-64.53631	"PPL"	"AR"	9504	"2015-04-22"	0
"Santa Rosa"	-36.61667	-64.28333	"PPLA"	"AR"	111424	"2016-01-30"	0
"Santa Lucia"	-31.53987	-68.49503	"PPLA2"	"AR"	43565	"2015-04-22"	0
"Santa Fe de la Vera Cruz"	-31.63333	-60.7	"PPLA"	"AR"	489505	"2016-01-30"	0
"San Salvador de Jujuy"	-24.19457	-65.29712	"PPLA"	"AR"	305891	"2016-01-30"	0
"San Ramon de la Nueva Oran"	-23.13705	-64.32426	"PPL"	"AR"	74059	"2016-01-30"	0
"San Rafael"	-34.61772	-68.33007	"PPLA2"	"AR"	109163	"2016-01-30"	0
"San Pedro"	-24.23127	-64.86614	"PPLA2"	"AR"	58430	"2015-04-22"	0
"San Nicolas de los Arroyos"	-33.33578	-60.22523	"PPLA2"	"AR"	127742	"2016-01-30"	0
"San Miguel de Tucuman"	-26.82414	-65.2226	"PPLA"	"AR"	781023	"2016-01-30"	0
"San Martin de los Andes"	-40.15789	-71.35337	"PPL"	"AR"	23519	"2015-04-22"	0
"San Martin"	-33.08103	-68.46814	"PPLA2"	"AR"	82549	"2016-01-30"	0
"San Martin"	-31.42957	-68.50065	"PPLA2"	"AR"	10140	"2015-04-22"	0
"San Luis"	-33.29501	-66.33563	"PPLA"	"AR"	183982	"2016-09-05"	0
"San Justo"	-30.78913	-60.59189	"PPLA2"	"AR"	21809	"2015-04-22"	0
"San Juan"	-31.5375	-68.53639	"PPLA"	"AR"	447048	"2016-01-30"	0
"San Jose de Jachal"	-30.24057	-68.74693	"PPLA2"	"AR"	21018	"2016-01-30"	0
"San Jorge"	-31.89618	-61.85984	"PPL"	"AR"	16873	"2016-01-30"	0
"San Francisco"	-31.42797	-62.08266	"PPLA2"	"AR"	59062	"2016-01-30"	0
"San Fernando del Valle de Catamarca"	-28.46957	-65.78524	"PPLA"	"AR"	188812	"2016-01-30"	0
"San Cristobal"	-30.31053	-61.23724	"PPLA2"	"AR"	14286	"2016-03-10"	0
"San Carlos Centro"	-31.72864	-61.09192	"PPL"	"AR"	10465	"2016-01-30"	0
"San Bernardo"	-27.28782	-60.71252	"PPLA2"	"AR"	11101	"2016-01-30"	0
"San Benito"	-31.78371	-60.44156	"PPL"	"AR"	6771	"2016-01-30"	0
"San Antonio Oeste"	-40.73193	-64.94769	"PPLA2"	"AR"	16966	"2016-01-30"	0
"San Agustin de Valle Fertil"	-30.63353	-67.46821	"PPLA2"	"AR"	6864	"2016-01-30"	0
"Sampacho"	-33.3839	-64.72211	"PPL"	"AR"	7238	"2016-01-30"	0
"Salta"	-24.7859	-65.41166	"PPLA"	"AR"	512686	"2016-01-30"	0
"Salsipuedes"	-31.13725	-64.29589	"PPL"	"AR"	6411	"2016-01-30"	0
"Rufino"	-34.26827	-62.71262	"PPL"	"AR"	18361	"2016-01-30"	0
"Rosario"	-32.94682	-60.63932	"PPLA2"	"AR"	1173533	"2015-04-22"	0
"Roldan"	-32.89846	-60.90681	"PPL"	"AR"	12468	"2016-01-30"	0
"Rio Tercero"	-32.17301	-64.11405	"PPL"	"AR"	53389	"2016-01-30"	0
"Rio Segundo"	-31.6526	-63.9099	"PPL"	"AR"	18155	"2015-04-22"	0
"Rio Gallegos"	-51.62261	-69.21813	"PPLA"	"AR"	85700	"2016-01-30"	0
"Rio Cuarto"	-33.13067	-64.34992	"PPLA2"	"AR"	153757	"2015-04-22"	0
"Rio Ceballos"	-31.16486	-64.32241	"PPL"	"AR"	16632	"2016-01-30"	0
"Recreo"	-31.49076	-60.73299	"PPL"	"AR"	12798	"2016-01-30"	0
"Recreo"	-29.28184	-65.06096	"PPLA2"	"AR"	14204	"2016-02-03"	0
"Realico"	-35.03658	-64.2447	"PPLA2"	"AR"	7151	"2015-04-22"	0
"Rawson"	-43.30016	-65.10228	"PPLA"	"AR"	26335	"2015-04-22"	0
"Rafaela"	-31.25033	-61.4867	"PPLA2"	"AR"	88713	"2016-01-30"	0
"Rada Tilly"	-45.93333	-67.53333	"PPL"	"AR"	6208	"2012-01-18"	0
"Quitilipi"	-26.86913	-60.21683	"PPLA2"	"AR"	32083	"2015-04-22"	0
"Quimili"	-27.63333	-62.41667	"PPLA2"	"AR"	10959	"2016-01-30"	0
"Punta Alta"	-38.87588	-62.07359	"PPLA2"	"AR"	57209	"2016-01-30"	0
"San Julian"	-49.30554	-67.72743	"PPLA2"	"AR"	6143	"2016-01-30"	0
"Puerto Madryn"	-42.7692	-65.03851	"PPLA2"	"AR"	64555	"2016-01-30"	0
"Puerto Deseado"	-47.75034	-65.89382	"PPLA2"	"AR"	10237	"2016-01-30"	0
"Presidencia Roque Saenz Pena"	-26.78522	-60.43876	"PPLA2"	"AR"	81879	"2016-10-30"	0
"Pozo del Molle"	-32.0186	-62.91984	"PPL"	"AR"	5429	"2016-01-30"	0
"Pocito"	-31.68333	-68.58333	"PPL"	"AR"	40969	"2015-04-22"	0
"Plottier"	-38.96667	-68.23333	"PPL"	"AR"	25186	"2015-12-09"	0
"Plaza Huincul"	-38.92598	-69.20863	"PPL"	"AR"	12273	"2016-01-30"	0
"Pilar"	-31.6789	-63.87964	"PPL"	"AR"	12488	"2016-01-30"	0
"Pico Truncado"	-46.7949	-67.95731	"PPL"	"AR"	14985	"2016-01-30"	0
"Pergamino"	-33.88995	-60.57357	"PPLA2"	"AR"	87652	"2015-04-22"	0
"Perez"	-32.99835	-60.76791	"PPL"	"AR"	24436	"2016-01-30"	0
"Parana"	-31.73197	-60.5238	"PPLA"	"AR"	262295	"2016-01-30"	0
"Pampa del Infierno"	-26.50517	-61.17436	"PPLA2"	"AR"	8176	"2016-01-30"	0
"Palpala"	-24.25647	-65.21163	"PPLA2"	"AR"	48199	"2016-01-30"	0
"Palma Sola"	-23.96336	-64.29872	"PPL"	"AR"	5318	"2016-01-30"	0
"Oncativo"	-31.91353	-63.68201	"PPL"	"AR"	12660	"2016-01-30"	0
"Oliva"	-32.04158	-63.56978	"PPLA2"	"AR"	11629	"2016-01-30"	0
"Olavarria"	-36.89272	-60.32254	"PPLA2"	"AR"	86320	"2017-02-07"	0
"Nueve de Julio"	-35.44437	-60.88313	"PPLA2"	"AR"	34718	"2015-04-22"	0
"Nueve de Julio"	-31.66914	-68.39023	"PPLA2"	"AR"	7652	"2015-04-22"	0
"Neuquen"	-38.95161	-68.0591	"PPLA"	"AR"	242092	"2016-01-30"	0
"Morteros"	-30.71164	-61.99862	"PPL"	"AR"	15129	"2016-01-30"	0
"Monteros"	-27.16741	-65.49832	"PPLA2"	"AR"	23771	"2016-03-10"	0
"Monte Maiz"	-33.20462	-62.60085	"PPL"	"AR"	6920	"2016-01-30"	0
"Monte Cristo"	-31.34312	-63.94437	"PPL"	"AR"	6914	"2016-01-30"	0
"Monte Buey"	-32.91642	-62.45669	"PPL"	"AR"	5497	"2016-01-30"	0
"Mina Clavero"	-31.72101	-65.00619	"PPL"	"AR"	6855	"2016-01-30"	0
"Merlo"	-32.34288	-65.01396	"PPL"	"AR"	11159	"2015-06-07"	0
"Mendoza"	-32.89084	-68.82717	"PPLA"	"AR"	876884	"2016-01-30"	0
"Marcos Juarez"	-32.6978	-62.10672	"PPLA2"	"AR"	24226	"2016-01-30"	0
"Malvinas Argentinas"	-31.38333	-64.06667	"PPL"	"AR"	8628	"2016-01-30"	0
"Malagueno"	-31.46467	-64.3584	"PPL"	"AR"	9364	"2016-01-30"	0
"Machagai"	-26.92614	-60.04955	"PPLA2"	"AR"	28070	"2016-01-30"	0
"Los Frentones"	-26.4077	-61.41367	"PPL"	"AR"	6610	"2016-01-30"	0
"Los Altos"	-28.04845	-65.49945	"PPL"	"AR"	6421	"2016-01-30"	0
"Lincoln"	-34.86649	-61.5302	"PPLA2"	"AR"	41808	"2015-04-22"	0
"Libertador General San Martin"	-23.80644	-64.78757	"PPLA2"	"AR"	49267	"2016-01-30"	0
"Leones"	-32.66174	-62.29678	"PPL"	"AR"	9971	"2016-01-30"	0
"La Toma"	-33.05258	-65.62385	"PPLA2"	"AR"	6663	"2016-01-30"	0
"Las Varillas"	-31.87208	-62.71946	"PPL"	"AR"	14649	"2016-01-30"	0
"Las Rosas"	-32.47661	-61.58041	"PPLA2"	"AR"	12793	"2016-06-22"	0
"Las Parejas"	-32.68478	-61.51637	"PPL"	"AR"	11317	"2016-06-22"	0
"Las Lomitas"	-24.70955	-60.59303	"PPL"	"AR"	10354	"2016-01-30"	0
"Las Lajitas"	-24.68333	-64.25	"PPL"	"AR"	9151	"2016-01-30"	0
"Las Higueras"	-33.09231	-64.28899	"PPL"	"AR"	5282	"2016-01-30"	0
"Las Heras"	-46.54186	-68.93593	"PPL"	"AR"	9303	"2016-01-30"	0
"Las Brenas"	-27.08966	-61.08161	"PPLA2"	"AR"	26955	"2016-01-30"	0
"La Rioja"	-29.41105	-66.85067	"PPLA"	"AR"	162620	"2016-01-30"	0
"La Quiaca"	-22.10236	-65.59299	"PPLA2"	"AR"	14751	"2016-01-30"	0
"Lamarque"	-39.42304	-65.70208	"PPL"	"AR"	7819	"2016-01-30"	0
"Laguna Paiva"	-31.30391	-60.65894	"PPL"	"AR"	12250	"2016-01-30"	0
"Laguna Larga"	-31.77652	-63.80104	"PPL"	"AR"	7137	"2016-01-30"	0
"La Falda"	-31.08841	-64.48987	"PPL"	"AR"	15112	"2016-01-30"	0
"La Cumbre"	-30.98201	-64.49139	"PPL"	"AR"	7235	"2016-01-30"	0
"La Cocha"	-27.77729	-65.57035	"PPLA2"	"AR"	7066	"2016-01-30"	0
"La Carlota"	-33.41993	-63.29769	"PPLA2"	"AR"	11490	"2016-01-30"	0
"La Calera"	-31.34377	-64.33529	"PPL"	"AR"	24796	"2016-01-30"	0
"Laboulaye"	-34.12662	-63.39119	"PPLA2"	"AR"	19908	"2016-01-30"	0
"Laborde"	-33.15319	-62.85661	"PPL"	"AR"	5492	"2016-01-30"	0
"Justo Daract"	-33.8594	-65.18277	"PPL"	"AR"	9680	"2016-01-30"	0
"Justiniano Posse"	-32.88411	-62.67788	"PPL"	"AR"	7406	"2016-01-30"	0
"Junin de los Andes"	-39.95043	-71.06936	"PPLA2"	"AR"	10592	"2016-01-30"	0
"Junin"	-34.58382	-60.94332	"PPLA2"	"AR"	85007	"2015-04-22"	0
"Joaquin V. Gonzalez"	-25.08333	-64.18333	"PPL"	"AR"	19185	"2016-02-02"	0
"Jesus Maria"	-30.98153	-64.09424	"PPLA2"	"AR"	26825	"2016-01-30"	0
"Intendente Alvear"	-35.23383	-63.59205	"PPLA2"	"AR"	6990	"2016-01-30"	0
"Ingenio La Esperanza"	-24.22554	-64.83896	"PPL"	"AR"	5002	"2016-01-30"	0
"Ingeniero Luis A. Huergo"	-39.08333	-67.23333	"PPL"	"AR"	6483	"2016-01-30"	0
"Ingeniero Jacobacci"	-41.3292	-69.55015	"PPL"	"AR"	5785	"2016-01-30"	0
"Ingeniero Guillermo N. Juarez"	-23.9	-61.85	"PPLA2"	"AR"	10357	"2016-01-30"	0
"Icano"	-28.91934	-65.32817	"PPL"	"AR"	6857	"2016-01-30"	0
"Humahuaca"	-23.20544	-65.35048	"PPLA2"	"AR"	11369	"2015-04-22"	0
"Huinca Renanco"	-34.84038	-64.3758	"PPL"	"AR"	8637	"2016-01-30"	0
"Huillapima"	-28.72533	-65.9787	"PPL"	"AR"	7779	"2016-01-30"	0
"Huerta Grande"	-31.07524	-64.49063	"PPL"	"AR"	5630	"2016-01-30"	0
"Hernando"	-32.42657	-63.73333	"PPL"	"AR"	10486	"2016-01-30"	0
"Hermoso Campo"	-27.60816	-61.34441	"PPLA2"	"AR"	7435	"2016-01-30"	0
"Guatrache"	-37.66776	-63.53021	"PPLA2"	"AR"	5271	"2015-04-22"	0
"Graneros"	-27.64934	-65.4383	"PPLA2"	"AR"	5263	"2015-04-22"	0
"Granadero Baigorria"	-32.85683	-60.71754	"PPL"	"AR"	32427	"2016-01-30"	0
"Gobernador Galvez"	-33.03016	-60.64045	"PPL"	"AR"	74650	"2016-01-30"	0
"General Villegas"	-35.03285	-63.01252	"PPLA2"	"AR"	16270	"2016-11-29"	0
"General Roca"	-39.03333	-67.58333	"PPL"	"AR"	73212	"2015-04-22"	0
"General Ramirez"	-32.17601	-60.20079	"PPL"	"AR"	8614	"2016-01-30"	0
"General Pinedo"	-27.31667	-61.28333	"PPLA2"	"AR"	15741	"2016-01-30"	0
"General Pico"	-35.65662	-63.75682	"PPLA2"	"AR"	57029	"2016-01-30"	0
"General Levalle"	-34.01472	-63.92413	"PPL"	"AR"	5492	"2016-01-30"	0
"General Fernandez Oro"	-38.95297	-67.92489	"PPL"	"AR"	6813	"2015-12-09"	0
"General Enrique Mosconi"	-22.59588	-63.81255	"PPL"	"AR"	19811	"2016-01-30"	0
"General Conesa"	-40.1	-64.43333	"PPLA2"	"AR"	5595	"2016-01-30"	0
"General Cabrera"	-32.81313	-63.87243	"PPL"	"AR"	10351	"2016-01-30"	0
"General Acha"	-37.37698	-64.60431	"PPLA2"	"AR"	12536	"2016-01-30"	0
"Galvez"	-32.02927	-61.22103	"PPL"	"AR"	18374	"2016-01-30"	0
"Gaiman"	-43.2897	-65.4929	"PPLA2"	"AR"	5753	"2016-01-30"	0
"Funes"	-32.91568	-60.80995	"PPL"	"AR"	14750	"2016-01-30"	0
"Fray Luis Beltran"	-39.31667	-65.76667	"PPL"	"AR"	6401	"2016-01-30"	0
"Fray Luis A. Beltran"	-32.79122	-60.72819	"PPL"	"AR"	14390	"2016-01-30"	0
"Fraile Pintado"	-23.94079	-64.79943	"PPL"	"AR"	13682	"2016-01-30"	0
"Firmat"	-33.45937	-61.4832	"PPL"	"AR"	18294	"2016-01-30"	0
"Fiambala"	-27.68705	-67.6149	"PPL"	"AR"	8061	"2016-01-30"	0
"Famailla"	-27.05413	-65.40329	"PPLA2"	"AR"	30951	"2015-04-22"	0
"Esquel"	-42.91147	-71.31947	"PPL"	"AR"	28486	"2015-04-22"	0
"Esperanza"	-31.4488	-60.93173	"PPLA2"	"AR"	35885	"2016-01-30"	0
"Embarcacion"	-23.21003	-64.09965	"PPL"	"AR"	23961	"2015-05-23"	0
"Embalse"	-32.18	-64.41809	"PPL"	"AR"	15900	"2015-04-22"	0
"El Trebol"	-32.2008	-61.7014	"PPL"	"AR"	10871	"2016-01-30"	0
"El Quebrachal"	-25.28333	-64.06667	"PPL"	"AR"	10243	"2016-01-30"	0
"El Galpon"	-25.38069	-64.65259	"PPL"	"AR"	8357	"2016-01-30"	0
"El Carril"	-25.0741	-65.49174	"PPL"	"AR"	9780	"2016-01-30"	0
"El Calafate"	-50.34075	-72.27682	"PPL"	"AR"	8000	"2016-01-30"	0
"El Bolson"	-41.96051	-71.53336	"PPL"	"AR"	15537	"2016-01-30"	0
"Eduardo Castex"	-35.91501	-64.29448	"PPLA2"	"AR"	9861	"2016-01-30"	0
"Diamante"	-32.06641	-60.63837	"PPLA2"	"AR"	19545	"2016-01-30"	0
"Devoto"	-31.40431	-62.30634	"PPL"	"AR"	5597	"2016-01-30"	0
"Despenaderos"	-31.81626	-64.28989	"PPL"	"AR"	5645	"2016-01-30"	0
"Dean Funes"	-30.42036	-64.34984	"PPLA2"	"AR"	20164	"2016-01-30"	0
"Cutral-Co"	-38.93424	-69.23052	"PPL"	"AR"	47380	"2015-12-09"	0
"Cruz del Eje"	-30.72644	-64.80387	"PPLA2"	"AR"	28166	"2015-04-22"	0
"Cruz Alta"	-33.00887	-61.80746	"PPL"	"AR"	6862	"2016-01-30"	0
"Crespo"	-32.02873	-60.30658	"PPL"	"AR"	18296	"2016-01-30"	0
"Cosquin"	-31.24508	-64.46563	"PPLA2"	"AR"	19070	"2016-01-30"	0
"Corzuela"	-26.95374	-60.96928	"PPLA2"	"AR"	10470	"2016-01-30"	0
"Corral de Bustos"	-33.28205	-62.18463	"PPL"	"AR"	9882	"2016-01-30"	0
"Coronel Suarez"	-37.45467	-61.93343	"PPLA2"	"AR"	27000	"2016-03-06"	0
